"","season","episode","scene","utterance","emotion"
"789",1,7,16,21,"Neutral"
"790",1,7,16,23,"Joyful"
"791",1,7,17,1,"Peaceful"
"792",1,7,17,3,"Joyful"
"793",1,7,17,4,"Scared"
"794",1,7,17,6,"Scared"
"795",1,7,17,8,"Powerful"
"796",1,7,17,9,"Neutral"
"797",1,7,17,10,"Neutral"
"798",1,7,20,1,"Scared"
"799",1,7,20,2,"Neutral"
"800",1,7,20,3,"Joyful"
"801",1,7,20,4,"Scared"
"802",1,7,20,5,"Joyful"
"803",1,7,20,7,"Joyful"
"804",1,7,20,9,"Joyful"
"805",1,7,20,10,"Joyful"
"806",1,8,1,1,"Joyful"
"807",1,8,1,2,"Joyful"
"808",1,8,1,3,"Sad"
"809",1,8,1,4,"Powerful"
"810",1,8,1,5,"Joyful"
"811",1,8,1,6,"Peaceful"
"812",1,8,1,7,"Mad"
"813",1,8,1,8,"Scared"
"814",1,8,2,1,"Mad"
"815",1,8,2,2,"Neutral"
"816",1,8,2,3,"Neutral"
"817",1,8,2,4,"Mad"
"818",1,8,2,5,"Neutral"
"819",1,8,2,6,"Neutral"
"820",1,8,2,7,"Neutral"
"821",1,8,2,8,"Neutral"
"822",1,8,2,9,"Scared"
"823",1,8,2,10,"Neutral"
"824",1,8,2,11,"Neutral"
"825",1,8,2,13,"Neutral"
"826",1,8,2,14,"Peaceful"
"827",1,8,2,15,"Neutral"
"828",1,8,2,16,"Neutral"
"829",1,8,2,17,"Mad"
"830",1,8,2,18,"Neutral"
"831",1,8,2,19,"Peaceful"
"832",1,8,2,20,"Mad"
"833",1,8,2,22,"Neutral"
"834",1,8,2,23,"Neutral"
"835",1,8,2,24,"Neutral"
"836",1,8,2,25,"Neutral"
"837",1,8,2,26,"Neutral"
"838",1,8,4,1,"Neutral"
"839",1,8,4,2,"Mad"
"840",1,8,4,3,"Neutral"
"841",1,8,4,5,"Neutral"
"842",1,8,4,6,"Neutral"
"843",1,8,4,7,"Neutral"
"844",1,8,4,8,"Sad"
"845",1,8,4,9,"Neutral"
"846",1,8,4,10,"Neutral"
"847",1,8,4,11,"Neutral"
"848",1,8,4,12,"Neutral"
"849",1,8,4,13,"Neutral"
"850",1,8,4,14,"Sad"
"851",1,8,4,15,"Peaceful"
"852",1,8,4,16,"Joyful"
"853",1,8,4,17,"Neutral"
"854",1,8,4,18,"Neutral"
"855",1,8,4,19,"Neutral"
"856",1,8,5,1,"Neutral"
"857",1,8,5,2,"Joyful"
"858",1,8,5,4,"Neutral"
"859",1,8,5,5,"Mad"
"860",1,8,5,7,"Joyful"
"861",1,8,6,1,"Neutral"
"862",1,8,6,2,"Scared"
"863",1,8,6,3,"Neutral"
"864",1,8,6,4,"Scared"
"865",1,8,6,5,"Joyful"
"866",1,8,6,6,"Neutral"
"867",1,8,6,7,"Joyful"
"868",1,8,6,8,"Scared"
"869",1,8,6,9,"Joyful"
"870",1,8,6,10,"Neutral"
"871",1,8,6,11,"Neutral"
"872",1,8,7,1,"Joyful"
"873",1,8,7,2,"Neutral"
"874",1,8,7,3,"Joyful"
"875",1,8,7,4,"Joyful"
"876",1,8,7,5,"Neutral"
"877",1,8,7,6,"Neutral"
"878",1,8,7,7,"Joyful"
"879",1,8,7,8,"Neutral"
"880",1,8,7,9,"Neutral"
"881",1,8,7,10,"Joyful"
"882",1,8,7,11,"Joyful"
"883",1,8,7,12,"Neutral"
"884",1,8,7,13,"Neutral"
"885",1,8,7,14,"Neutral"
"886",1,8,7,15,"Neutral"
"887",1,8,8,1,"Neutral"
"888",1,8,8,2,"Neutral"
"889",1,8,8,3,"Joyful"
"890",1,8,8,4,"Joyful"
"891",1,8,8,5,"Neutral"
"892",1,8,8,6,"Powerful"
"893",1,8,8,7,"Powerful"
"894",1,8,8,9,"Scared"
"895",1,8,8,10,"Neutral"
"896",1,8,8,11,"Neutral"
"897",1,8,8,12,"Neutral"
"898",1,8,8,13,"Neutral"
"899",1,8,8,14,"Joyful"
"900",1,8,8,15,"Neutral"
"901",1,8,8,16,"Neutral"
"902",1,8,8,18,"Mad"
"903",1,8,8,19,"Scared"
"904",1,8,8,20,"Neutral"
"905",1,8,9,1,"Joyful"
"906",1,8,9,2,"Mad"
"907",1,8,9,3,"Neutral"
"908",1,8,9,4,"Neutral"
"909",1,8,9,5,"Scared"
"910",1,8,9,6,"Neutral"
"911",1,8,9,7,"Neutral"
"912",1,8,9,8,"Neutral"
"913",1,8,9,9,"Powerful"
"914",1,8,9,10,"Powerful"
"915",1,8,9,11,"Peaceful"
"916",1,8,9,12,"Neutral"
"917",1,8,10,1,"Joyful"
"918",1,8,10,2,"Neutral"
"919",1,8,10,4,"Neutral"
"920",1,8,10,5,"Neutral"
"921",1,8,10,6,"Neutral"
"922",1,8,10,7,"Neutral"
"923",1,8,10,8,"Neutral"
"924",1,8,10,9,"Scared"
"925",1,8,10,11,"Mad"
"926",1,8,10,12,"Neutral"
"927",1,8,10,13,"Joyful"
"928",1,8,10,14,"Sad"
"929",1,8,10,15,"Mad"
"930",1,8,10,16,"Neutral"
"931",1,8,12,1,"Scared"
"932",1,8,12,2,"Mad"
"933",1,8,12,3,"Joyful"
"934",1,8,12,4,"Joyful"
"935",1,8,12,5,"Scared"
"936",1,8,12,6,"Neutral"
"937",1,8,12,7,"Joyful"
"938",1,8,12,8,"Scared"
"939",1,8,12,9,"Neutral"
"940",1,8,12,10,"Joyful"
"941",1,8,12,11,"Joyful"
"942",1,8,12,12,"Mad"
"943",1,8,13,1,"Neutral"
"944",1,8,13,2,"Neutral"
"945",1,8,13,3,"Neutral"
"946",1,8,13,4,"Neutral"
"947",1,8,13,5,"Neutral"
"948",1,8,13,6,"Neutral"
"949",1,8,13,7,"Neutral"
"950",1,8,13,8,"Neutral"
"951",1,8,13,9,"Neutral"
"952",1,8,13,10,"Neutral"
"953",1,8,13,11,"Neutral"
"954",1,8,13,12,"Neutral"
"955",1,8,13,13,"Neutral"
"956",1,8,13,14,"Neutral"
"957",1,8,13,15,"Mad"
"958",1,9,1,1,"Peaceful"
"959",1,9,1,2,"Neutral"
"960",1,9,1,3,"Neutral"
"961",1,9,1,4,"Mad"
"962",1,9,1,5,"Powerful"
"963",1,9,3,1,"Neutral"
"964",1,9,3,2,"Neutral"
"965",1,9,3,3,"Neutral"
"966",1,9,3,4,"Neutral"
"967",1,9,3,5,"Neutral"
"968",1,9,3,6,"Neutral"
"969",1,9,3,7,"Neutral"
"970",1,9,3,8,"Neutral"
"971",1,9,3,9,"Joyful"
"972",1,9,3,10,"Joyful"
"973",1,9,3,11,"Neutral"
"974",1,9,3,12,"Scared"
"975",1,9,3,13,"Neutral"
"976",1,9,3,14,"Scared"
"977",1,9,3,15,"Neutral"
"978",1,9,3,16,"Neutral"
"979",1,9,3,17,"Neutral"
"980",1,9,3,18,"Neutral"
"981",1,9,3,19,"Neutral"
"982",1,9,4,1,"Neutral"
"983",1,9,4,2,"Neutral"
"984",1,9,4,3,"Joyful"
"985",1,9,4,5,"Neutral"
"986",1,9,4,6,"Sad"
"987",1,9,4,7,"Neutral"
"988",1,9,4,8,"Neutral"
"989",1,9,4,9,"Powerful"
"990",1,9,4,10,"Neutral"
"991",1,9,4,11,"Powerful"
"992",1,9,4,13,"Joyful"
"993",1,9,4,14,"Joyful"
"994",1,9,4,15,"Neutral"
"995",1,9,4,16,"Neutral"
"996",1,9,4,17,"Joyful"
"997",1,9,4,18,"Neutral"
"998",1,9,4,19,"Neutral"
"999",1,9,4,20,"Neutral"
"1000",1,9,4,21,"Mad"
"1001",1,9,4,22,"Sad"
"1002",1,9,4,23,"Sad"
"1003",1,9,4,24,"Sad"
"1004",1,9,5,1,"Scared"
"1005",1,9,5,2,"Scared"
"1006",1,9,5,3,"Neutral"
"1007",1,9,5,4,"Peaceful"
"1008",1,9,5,5,"Joyful"
"1009",1,9,5,6,"Mad"
"1010",1,9,5,7,"Joyful"
"1011",1,9,5,8,"Powerful"
"1012",1,9,5,9,"Powerful"
"1013",1,9,5,10,"Joyful"
"1014",1,9,5,11,"Joyful"
"1015",1,9,5,12,"Neutral"
"1016",1,9,5,13,"Scared"
"1017",1,9,5,14,"Scared"
"1018",1,9,5,15,"Scared"
"1019",1,9,5,16,"Mad"
"1020",1,9,5,17,"Mad"
"1021",1,9,9,1,"Neutral"
"1022",1,9,9,2,"Joyful"
"1023",1,9,9,3,"Neutral"
"1024",1,9,9,4,"Scared"
"1025",1,9,9,5,"Powerful"
"1026",1,9,9,6,"Neutral"
"1027",1,9,10,1,"Joyful"
"1028",1,9,10,2,"Mad"
"1029",1,9,10,3,"Neutral"
"1030",1,9,10,4,"Neutral"
"1031",1,9,10,5,"Neutral"
"1032",1,9,10,6,"Neutral"
"1033",1,9,10,7,"Mad"
"1034",1,9,10,8,"Mad"
"1035",1,9,10,9,"Neutral"
"1036",1,9,10,10,"Scared"
"1037",1,9,10,11,"Scared"
"1038",1,9,10,12,"Scared"
"1039",1,9,10,13,"Mad"
"1040",1,9,10,14,"Neutral"
"1041",1,9,10,15,"Mad"
"1042",1,9,10,16,"Neutral"
"1043",1,9,11,1,"Neutral"
"1044",1,9,11,2,"Neutral"
"1045",1,9,11,3,"Neutral"
"1046",1,9,11,5,"Neutral"
"1047",1,9,11,6,"Joyful"
"1048",1,9,11,7,"Neutral"
"1049",1,9,11,8,"Neutral"
"1050",1,9,11,9,"Joyful"
"1051",1,9,11,10,"Joyful"
"1052",1,9,11,11,"Joyful"
"1053",1,9,11,12,"Joyful"
"1054",1,9,11,13,"Joyful"
"1055",1,10,1,1,"Neutral"
"1056",1,10,1,3,"Joyful"
"1057",1,10,1,4,"Scared"
"1058",1,10,1,5,"Joyful"
"1059",1,10,1,6,"Scared"
"1060",1,10,1,7,"Joyful"
"1061",1,10,1,8,"Neutral"
"1062",1,10,1,9,"Neutral"
"1063",1,10,1,10,"Joyful"
"1064",1,10,1,11,"Neutral"
"1065",1,10,1,12,"Neutral"
"1066",1,10,1,13,"Neutral"
"1067",1,10,1,14,"Sad"
"1068",1,10,4,1,"Powerful"
"1069",1,10,4,2,"Neutral"
"1070",1,10,4,3,"Neutral"
"1071",1,10,4,4,"Neutral"
"1072",1,10,4,5,"Joyful"
"1073",1,10,4,6,"Neutral"
"1074",1,10,4,7,"Scared"
"1075",1,10,4,8,"Joyful"
"1076",1,10,4,9,"Neutral"
"1077",1,10,4,10,"Joyful"
"1078",1,10,4,11,"Scared"
"1079",1,10,4,12,"Powerful"
"1080",1,10,4,13,"Neutral"
"1081",1,10,4,14,"Neutral"
"1082",1,10,4,15,"Joyful"
"1083",1,10,4,16,"Joyful"
"1084",1,10,6,1,"Scared"
"1085",1,10,6,2,"Joyful"
"1086",1,10,6,3,"Neutral"
"1087",1,10,6,4,"Joyful"
"1088",1,10,6,5,"Joyful"
"1089",1,10,6,6,"Sad"
"1090",1,10,6,7,"Joyful"
"1091",1,10,6,8,"Mad"
"1092",1,10,6,9,"Peaceful"
"1093",1,10,6,10,"Neutral"
"1094",1,10,6,11,"Neutral"
"1095",1,10,6,12,"Scared"
"1096",1,10,6,13,"Neutral"
"1097",1,10,6,14,"Neutral"
"1098",1,10,6,15,"Neutral"
"1099",1,10,6,16,"Neutral"
"1100",1,10,6,17,"Scared"
"1101",1,10,6,18,"Neutral"
"1102",1,10,6,19,"Neutral"
"1103",1,10,6,20,"Neutral"
"1104",1,10,6,21,"Neutral"
"1105",1,10,6,22,"Neutral"
"1106",1,10,6,24,"Joyful"
"1107",1,10,6,25,"Peaceful"
"1108",1,11,1,1,"Neutral"
"1109",1,11,1,2,"Neutral"
"1110",1,11,1,3,"Peaceful"
"1111",1,11,1,4,"Joyful"
"1112",1,11,1,5,"Joyful"
"1113",1,11,1,6,"Scared"
"1114",1,11,1,8,"Neutral"
"1115",1,11,1,9,"Joyful"
"1116",1,11,1,11,"Joyful"
"1117",1,11,1,12,"Mad"
"1118",1,11,1,13,"Joyful"
"1119",1,11,1,14,"Mad"
"1120",1,11,1,15,"Powerful"
"1121",1,11,1,16,"Mad"
"1122",1,11,1,17,"Joyful"
"1123",1,11,1,18,"Joyful"
"1124",1,11,1,20,"Joyful"
"1125",1,11,2,1,"Joyful"
"1126",1,11,2,2,"Powerful"
"1127",1,11,2,3,"Neutral"
"1128",1,11,2,4,"Neutral"
"1129",1,11,2,5,"Neutral"
"1130",1,11,2,6,"Neutral"
"1131",1,11,2,7,"Neutral"
"1132",1,11,2,8,"Joyful"
"1133",1,11,2,9,"Neutral"
"1134",1,11,2,10,"Neutral"
"1135",1,11,4,1,"Mad"
"1136",1,11,4,3,"Neutral"
"1137",1,11,4,4,"Mad"
"1138",1,11,4,5,"Joyful"
"1139",1,11,4,6,"Joyful"
"1140",1,11,7,1,"Neutral"
"1141",1,11,7,2,"Neutral"
"1142",1,11,7,3,"Neutral"
"1143",1,11,7,4,"Neutral"
"1144",1,11,7,5,"Neutral"
"1145",1,11,7,6,"Neutral"
"1146",1,11,7,7,"Neutral"
"1147",1,11,7,8,"Powerful"
"1148",1,11,8,1,"Scared"
"1149",1,11,8,2,"Powerful"
"1150",1,11,8,3,"Mad"
"1151",1,11,8,4,"Scared"
"1152",1,11,8,5,"Mad"
"1153",1,11,8,6,"Scared"
"1154",1,11,8,7,"Mad"
"1155",1,11,8,8,"Peaceful"
"1156",1,11,8,9,"Mad"
"1157",1,11,8,10,"Neutral"
"1158",1,11,8,11,"Mad"
"1159",1,11,8,12,"Mad"
"1160",1,11,8,13,"Scared"
"1161",1,11,8,14,"Mad"
"1162",1,11,8,15,"Sad"
"1163",1,11,8,16,"Mad"
"1164",1,11,8,17,"Sad"
"1165",1,11,8,18,"Mad"
"1166",1,11,8,19,"Mad"
"1167",1,11,8,20,"Sad"
"1168",1,11,8,21,"Sad"
"1169",1,11,8,22,"Mad"
"1170",1,11,8,23,"Scared"
"1171",1,11,8,24,"Sad"
"1172",1,11,8,25,"Mad"
"1173",1,11,12,1,"Neutral"
"1174",1,11,12,2,"Neutral"
"1175",1,11,12,3,"Joyful"
"1176",1,11,12,4,"Sad"
"1177",1,11,12,5,"Joyful"
"1178",1,11,12,6,"Mad"
"1179",1,11,12,7,"Sad"
"1180",1,12,2,1,"Mad"
"1181",1,12,2,3,"Neutral"
"1182",1,12,2,4,"Joyful"
"1183",1,12,2,5,"Joyful"
"1184",1,12,2,6,"Neutral"
"1185",1,12,2,7,"Sad"
"1186",1,12,2,8,"Mad"
"1187",1,12,2,10,"Joyful"
"1188",1,12,2,11,"Joyful"
"1189",1,12,2,12,"Joyful"
"1190",1,12,2,14,"Joyful"
"1191",1,12,2,15,"Joyful"
"1192",1,12,2,16,"Neutral"
"1193",1,12,2,18,"Neutral"
"1194",1,12,2,19,"Joyful"
"1195",1,12,2,20,"Joyful"
"1196",1,12,2,21,"Joyful"
"1197",1,12,2,22,"Joyful"
"1198",1,12,2,24,"Joyful"
"1199",1,12,2,25,"Mad"
"1200",1,12,2,27,"Joyful"
"1201",1,12,2,29,"Mad"
"1202",1,12,5,1,"Mad"
"1203",1,12,5,2,"Powerful"
"1204",1,12,5,3,"Mad"
"1205",1,12,5,4,"Scared"
"1206",1,12,5,5,"Mad"
"1207",1,12,5,6,"Scared"
"1208",1,12,5,7,"Neutral"
"1209",1,12,5,8,"Scared"
"1210",1,12,5,9,"Neutral"
"1211",1,12,5,10,"Neutral"
"1212",1,12,5,11,"Scared"
"1213",1,12,5,12,"Neutral"
"1214",1,12,5,13,"Neutral"
"1215",1,12,5,14,"Scared"
"1216",1,12,5,15,"Neutral"
"1217",1,12,5,16,"Scared"
"1218",1,12,5,17,"Sad"
"1219",1,12,5,18,"Powerful"
"1220",1,12,5,19,"Sad"
"1221",1,12,5,20,"Scared"
"1222",1,12,5,21,"Sad"
"1223",1,12,6,1,"Neutral"
"1224",1,12,6,2,"Neutral"
"1225",1,12,6,3,"Neutral"
"1226",1,12,6,4,"Neutral"
"1227",1,12,6,5,"Neutral"
"1228",1,12,6,6,"Neutral"
"1229",1,12,6,7,"Neutral"
"1230",1,12,6,9,"Neutral"
"1231",1,12,6,10,"Scared"
"1232",1,12,6,11,"Neutral"
"1233",1,12,7,1,"Powerful"
"1234",1,12,7,2,"Neutral"
"1235",1,12,7,3,"Joyful"
"1236",1,12,7,4,"Neutral"
"1237",1,12,7,5,"Neutral"
"1238",1,12,7,6,"Joyful"
"1239",1,12,7,7,"Joyful"
"1240",1,12,7,8,"Neutral"
"1241",1,12,7,10,"Joyful"
"1242",1,12,7,11,"Joyful"
"1243",1,12,7,12,"Joyful"
"1244",1,12,7,13,"Neutral"
"1245",1,12,7,14,"Neutral"
"1246",1,12,7,15,"Sad"
"1247",1,12,7,16,"Neutral"
"1248",1,12,7,17,"Neutral"
"1249",1,12,7,18,"Neutral"
"1250",1,12,7,19,"Neutral"
"1251",1,12,7,20,"Neutral"
"1252",1,12,7,21,"Neutral"
"1253",1,12,7,22,"Neutral"
"1254",1,12,7,23,"Scared"
"1255",1,12,7,25,"Joyful"
"1256",1,12,7,26,"Joyful"
"1257",1,12,8,1,"Neutral"
"1258",1,12,8,2,"Scared"
"1259",1,12,8,4,"Joyful"
"1260",1,12,8,5,"Scared"
"1261",1,12,8,6,"Neutral"
"1262",1,12,8,9,"Scared"
"1263",1,12,8,10,"Mad"
"1264",1,12,8,11,"Peaceful"
"1265",1,12,8,12,"Joyful"
"1266",1,12,8,14,"Neutral"
"1267",1,12,8,15,"Neutral"
"1268",1,12,8,16,"Joyful"
"1269",1,12,8,17,"Joyful"
"1270",1,12,8,19,"Joyful"
"1271",1,12,8,21,"Neutral"
"1272",1,12,8,22,"Powerful"
"1273",1,12,8,23,"Neutral"
"1274",1,12,8,24,"Powerful"
"1275",1,12,8,25,"Scared"
"1276",1,12,8,26,"Neutral"
"1277",1,12,9,1,"Joyful"
"1278",1,12,9,2,"Joyful"
"1279",1,12,9,3,"Joyful"
"1280",1,12,9,4,"Peaceful"
"1281",1,12,9,5,"Neutral"
"1282",1,12,9,6,"Neutral"
"1283",1,12,9,7,"Peaceful"
"1284",1,12,9,8,"Mad"
"1285",1,12,9,9,"Mad"
"1286",1,12,9,10,"Mad"
"1287",1,12,10,1,"Joyful"
"1288",1,12,10,2,"Joyful"
"1289",1,12,10,3,"Neutral"
"1290",1,12,10,4,"Neutral"
"1291",1,12,10,5,"Neutral"
"1292",1,12,10,6,"Neutral"
"1293",1,12,10,7,"Scared"
"1294",1,12,10,8,"Sad"
"1295",1,12,10,9,"Sad"
"1296",1,12,10,10,"Joyful"
"1297",1,12,10,11,"Joyful"
"1298",1,12,10,12,"Joyful"
"1299",1,12,10,13,"Neutral"
"1300",1,12,10,14,"Neutral"
"1301",1,12,10,15,"Sad"
"1302",1,12,11,1,"Neutral"
"1303",1,12,11,2,"Joyful"
"1304",1,12,11,3,"Joyful"
"1305",1,12,11,5,"Neutral"
"1306",1,12,11,6,"Joyful"
"1307",1,12,11,7,"Joyful"
"1308",1,12,12,1,"Neutral"
"1309",1,12,12,2,"Neutral"
"1310",1,12,12,3,"Joyful"
"1311",1,12,12,4,"Sad"
"1312",1,12,12,5,"Sad"
"1313",1,12,12,7,"Sad"
"1314",1,12,12,8,"Sad"
"1315",1,12,12,9,"Neutral"
"1316",1,12,12,10,"Mad"
"1317",1,12,12,11,"Mad"
"1318",1,12,12,12,"Mad"
"1319",1,12,12,13,"Mad"
"1320",1,12,12,14,"Mad"
"1321",1,12,12,15,"Mad"
"1322",1,12,12,16,"Mad"
"1323",1,12,12,17,"Joyful"
"1324",1,12,12,18,"Sad"
"1325",1,12,12,19,"Neutral"
"1326",1,12,12,20,"Sad"
"1327",1,12,12,21,"Neutral"
"1328",1,12,12,22,"Sad"
"1329",1,12,12,23,"Neutral"
"1330",1,12,12,24,"Sad"
"1331",1,12,13,1,"Neutral"
"1332",1,12,13,2,"Joyful"
"1333",1,12,13,3,"Joyful"
"1334",1,12,13,4,"Peaceful"
"1335",1,12,13,5,"Neutral"
"1336",1,12,13,6,"Mad"
"1337",1,12,13,7,"Scared"
"1338",1,12,13,8,"Powerful"
"1339",1,12,13,9,"Powerful"
"1340",1,12,15,1,"Joyful"
"1341",1,12,15,2,"Joyful"
"1342",1,12,15,3,"Joyful"
"1343",1,12,15,4,"Joyful"
"1344",1,12,15,5,"Mad"
"1345",1,12,15,6,"Powerful"
"1346",1,12,15,7,"Neutral"
"1347",1,12,15,8,"Joyful"
"1348",1,13,1,1,"Mad"
"1349",1,13,1,2,"Sad"
"1350",1,13,1,3,"Mad"
"1351",1,13,1,4,"Neutral"
"1352",1,13,1,5,"Mad"
"1353",1,13,1,6,"Scared"
"1354",1,13,1,7,"Mad"
"1355",1,13,1,8,"Neutral"
"1356",1,13,1,9,"Mad"
"1357",1,13,3,1,"Sad"
"1358",1,13,3,2,"Neutral"
"1359",1,13,3,4,"Neutral"
"1360",1,13,3,5,"Neutral"
"1361",1,13,3,6,"Neutral"
"1362",1,13,3,7,"Neutral"
"1363",1,13,3,8,"Neutral"
"1364",1,13,3,9,"Neutral"
"1365",1,13,3,10,"Neutral"
"1366",1,13,3,11,"Mad"
"1367",1,13,3,12,"Scared"
"1368",1,13,3,13,"Scared"
"1369",1,13,3,14,"Mad"
"1370",1,13,5,1,"Neutral"
"1371",1,13,5,3,"Joyful"
"1372",1,13,5,4,"Joyful"
"1373",1,13,5,5,"Neutral"
"1374",1,13,5,6,"Peaceful"
"1375",1,13,5,7,"Joyful"
"1376",1,13,5,8,"Joyful"
"1377",1,13,7,1,"Neutral"
"1378",1,13,7,2,"Neutral"
"1379",1,13,7,3,"Neutral"
"1380",1,13,7,4,"Joyful"
"1381",1,13,7,5,"Neutral"
"1382",1,13,7,6,"Scared"
"1383",1,13,7,7,"Mad"
"1384",1,13,7,8,"Neutral"
"1385",1,13,7,9,"Powerful"
"1386",1,13,7,10,"Neutral"
"1387",1,13,7,11,"Powerful"
"1388",1,13,7,12,"Powerful"
"1389",1,13,7,13,"Mad"
"1390",1,13,8,1,"Neutral"
"1391",1,13,8,2,"Neutral"
"1392",1,13,8,3,"Scared"
"1393",1,13,8,4,"Scared"
"1394",1,13,8,5,"Scared"
"1395",1,13,8,6,"Neutral"
"1396",1,13,8,7,"Joyful"
"1397",1,13,8,8,"Joyful"
"1398",1,13,8,9,"Neutral"
"1399",1,13,8,10,"Neutral"
"1400",1,13,8,11,"Joyful"
"1401",1,13,8,12,"Neutral"
"1402",1,13,8,13,"Neutral"
"1403",1,13,8,14,"Joyful"
"1404",1,13,8,15,"Joyful"
"1405",1,13,8,17,"Joyful"
"1406",1,13,8,19,"Scared"
"1407",1,13,8,20,"Joyful"
"1408",1,13,8,21,"Scared"
"1409",1,13,8,22,"Mad"
"1410",1,13,8,23,"Neutral"
"1411",1,13,9,1,"Neutral"
"1412",1,13,9,2,"Neutral"
"1413",1,13,9,3,"Neutral"
"1414",1,13,9,4,"Joyful"
"1415",1,13,9,6,"Neutral"
"1416",1,13,9,7,"Neutral"
"1417",1,13,9,8,"Neutral"
"1418",1,13,9,9,"Neutral"
"1419",1,13,9,10,"Mad"
"1420",1,13,9,11,"Mad"
"1421",1,13,9,12,"Scared"
"1422",1,13,9,13,"Neutral"
"1423",1,13,9,14,"Mad"
"1424",1,13,9,15,"Sad"
"1425",1,13,10,1,"Joyful"
"1426",1,13,10,2,"Mad"
"1427",1,13,10,3,"Scared"
"1428",1,13,10,4,"Mad"
"1429",1,13,10,5,"Scared"
"1430",1,13,10,6,"Mad"
"1431",1,13,10,7,"Mad"
"1432",1,13,10,8,"Mad"
"1433",1,13,10,9,"Mad"
"1434",1,13,10,10,"Peaceful"
"1435",1,13,10,11,"Scared"
"1436",1,13,10,12,"Mad"
"1437",1,13,10,13,"Sad"
"1438",1,13,10,14,"Neutral"
"1439",1,13,10,15,"Joyful"
"1440",1,13,10,16,"Joyful"
"1441",1,13,10,17,"Joyful"
"1442",1,13,11,1,"Scared"
"1443",1,13,11,2,"Sad"
"1444",1,13,11,3,"Neutral"
"1445",1,13,11,4,"Neutral"
"1446",1,13,11,5,"Neutral"
"1447",1,13,11,6,"Neutral"
"1448",1,13,11,7,"Neutral"
"1449",1,13,11,8,"Scared"
"1450",1,13,11,9,"Sad"
"1451",1,13,11,10,"Neutral"
"1452",1,13,11,11,"Neutral"
"1453",1,13,11,12,"Joyful"
"1454",1,13,11,13,"Powerful"
"1455",1,13,12,1,"Neutral"
"1456",1,13,12,2,"Scared"
"1457",1,13,12,3,"Neutral"
"1458",1,13,12,4,"Scared"
"1459",1,13,12,5,"Peaceful"
"1460",1,13,12,6,"Sad"
"1461",1,13,12,7,"Sad"
"1462",1,13,12,8,"Sad"
"1463",1,13,12,9,"Neutral"
"1464",1,13,12,10,"Neutral"
"1465",1,13,12,11,"Neutral"
"1466",1,13,12,12,"Sad"
"1467",1,13,12,13,"Peaceful"
"1468",1,13,12,14,"Neutral"
"1469",1,13,12,15,"Sad"
"1470",1,13,12,16,"Neutral"
"1471",1,13,12,17,"Mad"
"1472",1,13,13,1,"Neutral"
"1473",1,13,13,2,"Scared"
"1474",1,13,13,3,"Mad"
"1475",1,13,13,4,"Joyful"
"1476",1,13,13,6,"Neutral"
"1477",1,13,13,8,"Scared"
"1478",1,14,1,1,"Joyful"
"1479",1,14,1,2,"Neutral"
"1480",1,14,1,3,"Neutral"
"1481",1,14,1,4,"Neutral"
"1482",1,14,1,5,"Joyful"
"1483",1,14,1,6,"Neutral"
"1484",1,14,1,7,"Neutral"
"1485",1,14,1,8,"Scared"
"1486",1,14,1,9,"Joyful"
"1487",1,14,1,10,"Neutral"
"1488",1,14,1,11,"Neutral"
"1489",1,14,1,12,"Neutral"
"1490",1,14,1,13,"Neutral"
"1491",1,14,1,14,"Scared"
"1492",1,14,1,15,"Joyful"
"1493",1,14,1,17,"Scared"
"1494",1,14,1,18,"Sad"
"1495",1,14,2,1,"Mad"
"1496",1,14,2,2,"Scared"
"1497",1,14,2,3,"Neutral"
"1498",1,14,2,4,"Scared"
"1499",1,14,2,5,"Scared"
"1500",1,14,2,6,"Peaceful"
"1501",1,14,2,7,"Peaceful"
"1502",1,14,2,8,"Neutral"
"1503",1,14,2,9,"Scared"
"1504",1,14,2,10,"Mad"
"1505",1,14,2,11,"Scared"
"1506",1,14,2,12,"Mad"
"1507",1,14,2,13,"Neutral"
"1508",1,14,2,14,"Joyful"
"1509",1,14,3,1,"Joyful"
"1510",1,14,3,2,"Joyful"
"1511",1,14,3,3,"Joyful"
"1512",1,14,3,4,"Neutral"
"1513",1,14,3,5,"Neutral"
"1514",1,14,3,6,"Neutral"
"1515",1,14,3,8,"Joyful"
"1516",1,14,3,9,"Mad"
"1517",1,14,4,1,"Scared"
"1518",1,14,4,2,"Scared"
"1519",1,14,4,3,"Mad"
"1520",1,14,4,4,"Mad"
"1521",1,14,4,5,"Mad"
"1522",1,14,5,1,"Neutral"
"1523",1,14,5,2,"Neutral"
"1524",1,14,5,3,"Mad"
"1525",1,14,5,4,"Mad"
"1526",1,14,5,5,"Mad"
"1527",1,14,5,6,"Neutral"
"1528",1,14,5,7,"Neutral"
"1529",1,14,5,8,"Neutral"
"1530",1,14,5,9,"Neutral"
"1531",1,14,5,10,"Neutral"
"1532",1,14,5,11,"Joyful"
"1533",1,14,5,12,"Neutral"
"1534",1,14,5,13,"Neutral"
"1535",1,14,5,14,"Neutral"
"1536",1,14,5,15,"Neutral"
"1537",1,14,5,16,"Joyful"
"1538",1,14,5,17,"Powerful"
"1539",1,14,8,1,"Sad"
"1540",1,14,8,2,"Powerful"
"1541",1,14,8,3,"Joyful"
"1542",1,14,8,5,"Neutral"
"1543",1,14,8,7,"Neutral"
"1544",1,14,8,8,"Neutral"
"1545",1,14,8,9,"Neutral"
